x,y,name,length,longitude,latitude
1263183.5,500856.5,1 Road,1.99770644,-122.0035301,46.69694316
1254751.453,500202.5,Anderson Lake,5.0352716,-122.0370784,46.69470453
1257100.5,498976.4999,High Hut,2.29398233,-122.0276239,46.69146847
1262944.591,498167.5,Lower Yurt,1.64158829,-122.0042777,46.68955848
1270368.5,496731.5001,Road,1.28816191,-121.9745924,46.6860059
1261907.5,494911.5,Snow Bowl,1.7101009,-122.0081616,46.68057749
1257616,493178,Next of Kin,2.1047471,-122.0251232,46.67559865
1249509.5,494350.9999,Valley Access,3.25294885,-122.0575045,46.6783802
1267151,487237.5001,Griffin Mountain,1.63069661,-121.9866977,46.65981119
1246828.599,524601.5,ADA Trail,2.05564825,-122.0705829,46.76116781
1400206,597990,Trail 1161,1.50893527,-121.4621942,46.96912635
1393801,520552,East Boundary,1.08186134,-121.4839782,46.756591
1308532.451,629689.0993,Summit Lake Tie with Clearwater,2.01982209,-121.8314874,47.05237814
1329016,630421.5001,Frog Mountain,2.98738624,-121.7493701,47.05530478
1310648.154,621329.4999,Carbon,8.88909466,-121.8224387,47.02955812
1379653,624777.4999,Palisades,7.47481603,-121.5459353,47.04185142
1373845.5,623090.5,Skookum Flats,7.31357628,-121.569135,47.03701284
1389412.5,615794,Deep Creek,2.87204934,-121.5063342,47.01757004
1380511.778,613862.7832,Suntop,7.97335619,-121.5419129,47.01195846
1373118.568,415595.7685,2100 Snowmobile,8.71612565,-121.5608581,46.46807438
1377519.595,396402.2608,2160 Sled,1.88294043,-121.5423866,46.41560703
1240210,537580.5001,Alder Loop,1.01045774,-122.0980359,46.79638528
1233252.65,532226.5001,Anvil Loop,2.55208459,-122.1253685,46.78131762
1387992.252,511302.5077,Carlton Creek,6.65335393,-121.5066812,46.7310292
1381547.684,476859.4522,Bluff Lake,6.2163513,-121.530585,46.63636209
1296555.35,400501.7572,Burley Mountain,2.63594764,-121.8636343,46.4234614
1337284.128,394809.5701,Blue Lake Hiker,2.32701723,-121.701801,46.40967037
1234376,527505,Buck Crossing,1.20401551,-122.1204982,46.76843711
1236229,527749.5001,Bull's Run,1.13334582,-122.113125,46.76921154
1401920.608,585721.1118,Bullion Basin,2.17386312,-121.454732,46.9355455
1240715.087,537805.5,Busywild,3.45247742,-122.0960378,46.79703015
1397304.096,422482.9954,Bypass,1.07334737,-121.4652146,46.48781083
1383703.125,576136.4999,Crystal Peak,2.84982228,-121.5271514,46.90863945
1329612.5,596437.8125,Independence Ridge,1.09585807,-121.7448256,46.96216288
1347020.812,582793.7812,Fremont Lookout,1.26978488,-121.6742994,46.92548811
1322189.625,576291.6561,Curtis Ridge,2.8381584,-121.7732481,46.90660537
1342560.062,571742.2813,Glacier Basin,3.93808955,-121.6914824,46.89500527
1349850.875,600541.5312,Eleanor Lake,3.24656505,-121.6640221,46.97426095
1302178.5,605246.8126,Green Lake,1.51122005,-121.8552891,46.98507338
1353565.437,594297.6562,Huckleberry Creek,7.46178037,-121.6487792,46.95729189
1329691.375,534102.4062,Deadhorse Creek,1.11927598,-121.7405834,46.79126452
1314193.375,518947.8751,Eagle Peak,3.35627458,-121.8014505,46.74903049
1364918.241,443917.9622,Glacier Lake,1.80080817,-121.5949599,46.54542497
1277516.179,541202.6785,Glacier View,2.18571141,-121.9493723,46.80829156
1287033.703,486561.1489,Greenwood Lake,2.69176834,-121.9074752,46.65895705
1387587.032,394143.4705,Coleman Weedpatch,2.66192733,-121.5023598,46.40977124
1397468.089,503408.4692,Cowlitz,5.02295551,-121.4685085,46.70971004
1392376.495,471326.1064,Clear Lost,5.48410785,-121.4872033,46.62156991
1386637.437,423867.5648,Goat Ridge,4.47529237,-121.5076295,46.49124152
1384523.769,420378.265,Goat Ridge Lookout,1.19722274,-121.5158425,46.48159958
1312729.209,397107.8516,High Bridge,1.13962092,-121.7992847,46.41490449
1392059.655,587763.5821,Crystal Mountain,6.86433624,-121.4943057,46.94081136
1240538.5,527679,Doe Crossing,1.01015534,-122.0959247,46.76925863
1237290,542711.5,Gotcha,1.48384299,-122.1101104,46.81028896
1289198.665,492588.571,High Rock Lookout,1.52934377,-121.8992801,46.67558799
1237890.5,527391.0001,Holly Trail,1.08050034,-122.1064666,46.7683217
1301161.5,587080.8437,Knapsack Pass,1.1972498,-121.8581101,46.93522304
1382523.121,425947.9684,Jordan Creek,4.66665599,-121.5240708,46.49680065
1284129.163,412283.2828,Kraus Ridge,3.11589032,-121.9137392,46.45516412
1404800.205,509112.7655,Judkin,1.60406908,-121.4395528,46.72559378
1280700.774,531437.2558,Lake Christine,1.67044743,-121.9359464,46.7816785
1338213.484,393781.2701,Jumpoff,1.25513735,-121.6980551,46.40688962
1301497.662,525247.6891,Kautz Creek,5.51668471,-121.8525206,46.76571694
1335708.527,416372.1656,Klickitat,13.85553775,-121.7093572,46.46872695
1265316.909,403572.5673,Iron Creek Cg Loop,1.20600891,-121.9877166,46.43033265
1289049.5,536942.5001,Lake George,2.19586246,-121.9030171,46.79718367
1367903.625,559298.6876,Owyhigh Lakes,8.03411582,-121.5894295,46.86189337
1324666.065,595557.6876,Northern Loop,16.5976013,-121.7645771,46.95953421
1379389.673,520276.7188,Laughingwater Creek,4.13898212,-121.5414574,46.75532887
1306092.75,538080.2499,Mirror Lakes,2.00018667,-121.8350533,46.80111405
1316600.18,410712.703,North Fork Loop,1.38178977,-121.7848175,46.45238098
1402491.475,404176.7388,Nannie Ridge,3.987169,-121.4437519,46.43778689
1385208.799,438008.0893,Lilly Basin,11.64428265,-121.514023,46.52996427
1213038.5,531724.5,Lower Elkspur,8.35667803,-122.205994,46.778771
1413332.577,634061.698,Maggie Creek,4.3409389,-121.4112881,47.068451
1227040,535989,Memorial East,1.52838292,-122.150476,46.79127865
1225022,538171,Memorial West,1.57759351,-122.158714,46.79714441
1144143.864,491609.8317,Newaukum Lake,1.50783632,-122.4768854,46.66439274
1268959.294,508331.488,Osborne Mountain,5.02234732,-121.9810745,46.71773629
1367277.625,586117.1875,Palisades Lake,3.2535099,-121.5934178,46.93539819
1288970.313,584094.0624,Paul Peak,2.51549803,-121.9066906,46.92644887
1316580.808,530422.2309,Rampart Ridge,5.20716071,-121.7926779,46.78059732
1292779.125,540389.4375,Emerald Ridge,1.5912817,-121.88837,46.80681479
1301915.122,450472.1107,Purcell Mountain,5.69524363,-121.8457642,46.56072262
1386856.505,463771.0834,Packwood Lake,8.90031242,-121.508786,46.60066302
1365720.748,489716.3402,River View,1.25648989,-121.5942959,46.6710296
1278095.784,548107.0292,Peak Two,1.39501925,-121.947564,46.82724949
1314839.225,428991.2046,Pompey Peak,6.20430789,-121.792992,46.50241891
1304082.141,459649.6502,Purcell Lookout,3.32033724,-121.8377693,46.58598644
1284838.136,535606.205,Puyallup,2.96313157,-121.9197336,46.79331346
1243807.136,535851.5001,Mainline,1.53503015,-122.0835377,46.79184416
1380789.937,537956.0312,Shriner Peak,3.77235929,-121.5367983,46.80385291
1361694.902,579740.3124,Sourdough Ridge,4.4744353,-121.6154024,46.91770049
1339301.313,604587.6876,West Fork,1.7890952,-121.7065256,46.98491924
1359496.866,577874.8749,Silver Forest,1.18793026,-121.6240911,46.9125005
1296437.959,594025.8126,Tolmie Peak,1.32644681,-121.8775011,46.95403827
1291720.5,565070.4374,Waysunlook,1.09635046,-121.8943392,46.87442873
1313284.481,586008.2499,Spray Park,7.76347506,-121.8095171,46.93284454
1373725.811,516377.1718,Silver Falls Loop,2.45349731,-121.5638428,46.74442972
1330975.165,521547.875,Tatoosh Traverse,1.17259789,-121.7346741,46.75689872
1295815.875,537513.6876,Tahoma Creek,1.98175107,-121.8760442,46.79907648
1304295.687,550539.7813,Tokaloo,1.70938661,-121.8430752,46.8351899
1293966.539,550783.5626,Klaspatche Park,2.51918224,-121.8843572,46.8353686
1349278.056,496353.5627,Tatoosh,8.61965096,-121.6601778,46.68858345
1379036.736,453594.5226,Upper Lake Creek,6.33491138,-121.5393598,46.57248118
1372645.032,466376.0063,Three Peaks,4.91202562,-121.5654594,46.60729312
1389710.209,420244.3509,Snowgrass,5.61001047,-121.4952489,46.48141369
1349182.302,437806.0728,South Point Lookout,3.26679676,-121.6571368,46.52805073
1215722.382,392674.3914,Vanson Ridge,3.56209111,-122.1834393,46.39771962
1223393.437,396361.6109,Vanson Peak,1.08311459,-122.1533474,46.40827351
1284730.036,500208.7792,Teeley Creek,3.98760481,-121.9176252,46.69626134
1364087.707,400440.234,Wobbly Creek,2.66150758,-121.5958598,46.42617984
1316545.412,398226.6464,Tongue Mountain,5.0504574,-121.7842283,46.41814345
1228381,536051.5,Snoey Trail,1.08518272,-122.1451286,46.7915268
1198794.679,514606.6305,Stahl Mountain,1.93216297,-122.2613078,46.73098552
1408350.181,611983.3552,Tin Shacktie Through,1.80854258,-121.4302357,47.00775989
1234232.25,529048,Upper Elkspur,9.71711123,-122.1211983,46.77265912
1410525.576,396516.1702,Walupt Lake,3.85423997,-121.4115357,46.41704039
1351270.182,393747.0087,Yozoo,5.56252365,-121.6462985,46.40732774
1058131.718,443532.7597,Lewis and Clark,1.31713754,-122.8137133,46.52619204
1130016.309,450068.4633,Ike Kinswa,1.24532915,-122.528882,46.54953301
1215298.449,628464.8474,Foothills Trail to Train to Mountain RTW,1.3887009,-122.2053232,47.04410128
1148580.446,696936.0903,Water Ditch,3.18273634,-122.4797445,47.22751023
1249964.062,646604.7838,Foothills Trail - Wilkeson to Carbonado,2.08332607,-122.0677496,47.09579919
1247408.039,656787.2763,Foothills Trail - Wilkeson to Cascade Junction,3.65417437,-122.0788281,47.1235722
1246342.928,662153.5072,Foothills Trail - South Prairie to Buckley,1.06931924,-122.0835385,47.13822372
1119813.435,737997.7003,Cushman Power Line - 96th St NW to Pioneer,2.07875047,-122.5998838,47.33800882
1212019.385,703130.0729,Lakeland Hills,1.53953039,-122.225022,47.24857171
1097292.888,648207.2823,Narrows-Grandivew,1.87740884,-122.6806659,47.09024625
1125904.579,725253.5759,Cushman Power Line - Pioneer to Narrows,2.83042835,-122.5739749,47.30352373
1211153.901,653178.5046,Foothills Trail - McMillin to Orting,3.0287948,-122.22411,47.11159882
1209090.332,670872.7294,Foothills Trail - Merker Junction to McMillin,4.57711604,-122.2339576,47.15997671
1232953.287,653283.4506,Foothills Trail - Orting to South Prairie,7.33849001,-122.1365885,47.11315969
1207710.806,690965.807,White River (Sumner),2.05843057,-122.2412845,47.2149697
1193722.498,686784.5263,Puyallup Riverwalk,3.27486653,-122.2971734,47.20264858
1156747.925,711510.9521,Schuster Corridor Multi-Use,1.34511287,-122.448331,47.26801472
1245513.274,676413.949,Flume,6.50159285,-122.088025,47.1772687
1190066.216,660597.7395,Nathan Chapman Memorial,1.57471228,-122.309462,47.13064071
1149106.706,652035.3834,Perimeter Rd to 176th St E,2.14931667,-122.4731069,47.10447876
1123921.809,689632.4868,Soundview,1.91421211,-122.5781814,47.20575373
1130888.314,712624.9674,Scott Pierson,1.95433858,-122.5525704,47.26927007
1134841.713,728497.0802,Point Defiance - Spine,1.30197563,-122.5383037,47.31305173
1134496.81,728526.8739,Point Defiance - Traingle Inner Loop,3.25542774,-122.5396967,47.31310895
1312127,623180.5,Summit Lake,2.02561822,-121.8166332,47.03470044
1366643.555,465203.8857,Pipeline Road,3.65447073,-121.5892718,46.60385451
1372594.687,525022.3749,Cowlitz Divide,3.87470832,-121.5688216,46.76809138
1097842.076,1085614.919,Sunset Beach Trail,1.02973005,-122.7280574,48.28878612
1103099.001,1095690.216,Joseph Whidbey Beach Trail,1.46579772,-122.7076391,48.31678749
1144681.545,968960.3504,Double Bluff Beach,2.27970136,-122.5235156,47.97267898
1107018.331,1043024.041,Ebey's Landing to Fort Casey Beach Trail,3.49431763,-122.6855501,48.17282618
1089937,1070983.711,West Beach to Kettles Beach Trail,6.33106713,-122.7587815,48.24809441
1115934.695,1072567.427,Monroe's Landing to Oak Harbor Beach Trail,6.60122209,-122.6523368,48.25442414
1133700.586,1021812.178,Lake Hancock Loop,1.11112304,-122.5739891,48.11669259
1166531.66,1054737.197,Iverson Loop,1.69270909,-122.4429866,48.20918048
1174730.257,991931.9721,Langley Waterfront Trail,1.15658899,-122.4031724,48.03766599
1115458.817,1052112.968,Grandpa's Legacy,1.02124661,-122.6519991,48.19835922
1109803.088,1056990.999,Kettles Trail,3.74184102,-122.6757238,48.21129626
1161970.846,1149519.949,Padilla Bay Shore Trail,2.19979506,-122.4713896,48.46849771
1228004.662,1080557.014,Centennial Trail,3.87117467,-122.1932951,48.28379586
1270959.404,1168271.899,Cascade Trail,22.55751914,-122.0239336,48.52647559
1370863.33,1151641.907,Skagit-Sauk Reach Trail,1.18803819,-121.6109494,48.48549217
2399566.974,1122305.115,Batey Bold Motorcycle Trails,1.39677384,-117.377418,48.36913864
2137050.925,1172884.143,Barnaby Buttes Trail,2.36760713,-118.4511997,48.5312181
2073328.778,1159545.404,Thirteen Mile Trail,16.29115671,-118.7152257,48.4989271
2061192.416,1168106.929,Ten Mile Trail,2.36007581,-118.7644676,48.523119
2130897.915,1266515.948,Big Lick Trail,3.93266822,-118.4666164,48.78805884
2367584.423,1324554.427,Abercrombie Trail,3.41677461,-117.4769723,48.92616637
2468602.643,1103852.665,Bead Lake Trail,6.37352968,-117.0970668,48.3107992
2467449.218,1105296.851,Bead Lake Spur Trail,1.14605539,-117.1015447,48.31488892
2147651.422,1297542.896,Deer Creek Summit North Loop Trail,5.09416803,-118.3937601,48.87180719
2299998.578,1248953.045,Gillette Ridge Trail System,1.95858675,-117.7685867,48.725985
2369437.76,1227282.543,Frater Spur #1 Trail,1.54868728,-117.4847261,48.65973511
2464775.899,1084348.943,Cougar Trail,1.15442066,-117.116207,48.2578568
2465636.98,1084487.186,Flatlander (Geophysical) Trail,1.25317789,-117.1126524,48.25813402
2118486.542,1181285.221,Edds Mountain Trail,3.73217777,-118.5268853,48.5555228
2128022.168,1205131.82,Columbia Mountain Loop Trail,1.97939842,-118.4850326,48.62016967
2437509.841,1317470.247,Crowell Ridge Trail,7.58644123,-117.1878366,48.8990914
2099640.667,1278007.125,Ferry County Rail Trail,31.64512981,-118.5949969,48.82166078
2142363.387,1288291.989,Deer Creek South Loop Trail,3.17583401,-118.4167221,48.8468635
2374226.513,1324839.408,Flume Creek Trail,4.03978914,-117.449341,48.92624608
2367077.851,1228297.635,Frater Lake Trail,2.22106376,-117.4943174,48.66276045
2381390.659,1211213.927,Granite Peak Trail,3.04733039,-117.4379163,48.6144882
2424835.05,1282246.18,Hall Mountain Trail,2.61683313,-117.2464778,48.80414386
2436152.923,1277811.791,Hall Mountain Grassy Top Trail,4.92267641,-117.2003582,48.79072099
2416354.774,1322533.232,Halliday Trail,4.16121834,-117.2747833,48.91534619
2181569.047,1214859.863,Hoodoo Canyon Trail,4.75565017,-118.2627298,48.64285571
2352623.998,1251409.354,Lakeshore Trail,1.90411365,-117.5504735,48.72751898
2368090.621,1223694.429,Lake Leo Trail,2.13337892,-117.4908584,48.65005401
2130873.393,1213448.5,Jungle Hill Trail,3.48425709,-118.4723722,48.64274491
2125756.67,1180970.28,Kettle Crest South,13.39576446,-118.4969255,48.55415831
2130050.298,1247615.652,Kettle Crest (North) National Recreation Trail,29.18482224,-118.4721428,48.73636557
2130493.849,1256413.863,Leona Loop Trail,1.48293953,-118.4693688,48.76042599
2388058.866,1068910.992,Midle Fork Calispell OHV Trail,2.46714325,-117.4332404,48.22418233
2359119.487,1320363.053,North Fork Silver Creek Trail,5.86099272,-117.512789,48.91557866
2134100.92,1238557.654,Old Stage Trail,1.59684824,-118.4563461,48.71127575
2170875.894,1329218.291,Owl Mountain,6.7827801,-118.2936938,48.95678737
2161288.783,1226640.815,Mac/king,8.08466918,-118.3452012,48.67666193
2126911.878,1243037.524,Midnight Ridge Trail,4.03940531,-118.4856193,48.72404956
2122406.176,1248242.815,Lambert Trail,1.66649191,-118.5037222,48.73861699
2126645.579,1256267.618,Leona Trail,1.59972702,-118.4853226,48.76029581
2434876.018,1320367.744,North Fork Creek Trail,5.69104363,-117.1982645,48.90732238
2347400.311,1194872.064,Radar Dome,5.16849556,-117.5807486,48.57328156
2350256.846,1201845.278,Clark Creek,2.46006472,-117.5678945,48.59208151
2363279.319,1203872.021,Ruftac,2.34852758,-117.5138373,48.5962918
2363846.983,1194489.84,Tacoma Divide,6.93132766,-117.5129616,48.57054865
2366256.043,1184711.813,Little Pond Orielle Trail System,5.73858791,-117.5045566,48.54353
2370293.388,1222777.625,Leo Spur Trail,1.70296249,-117.4819032,48.64731388
2049861.389,1158124.66,Long Lake Trail,1.27968663,-118.81207,48.49645084
2131162.596,1233127.225,Marcus Trail,3.334846,-118.4690829,48.69661325
2422271.13,1277988.732,Noisy Creek Trail,5.2486597,-117.2578256,48.79278153
2181062.269,1172528.486,Orv 060,2.23846347,-118.2697709,48.52697391
2172576.092,1177605.888,Orv 110,5.13020481,-118.3041763,48.54153083
2360184.951,1207722.769,Ruftac Trail,1.25557033,-117.5260086,48.60715352
2461834.217,1085557.299,Perspiration Trail,1.28089194,-117.1280552,48.26150997
2368528.299,1208201.607,Rufus Trail,4.72505613,-117.4914927,48.60759777
2137114.306,1259363.546,Ryan Cabin Trail,1.54204726,-118.4416304,48.76803281
2136304.361,1269599.846,Profanity Trail,1.48412743,-118.4438799,48.79611911
2468047.326,1337088.543,Salmo Divide Trail,3.05372056,-117.0575465,48.94919152
2463269.041,1344239.104,Salmo Basin Trail,5.16825773,-117.0761061,48.96932522
2414781.181,1309000.182,Red Bluff Trail,5.17555252,-117.2836092,48.87848872
2353480.58,1205198.251,Sherry Spur Trail,1.2795185,-117.5540737,48.60093159
2467589.974,1308702.84,Shedroof Divide Trail,16.76498786,-117.0645855,48.8715782
2361414.817,1214799.231,Segment 5 Trail,4.54491953,-117.5198275,48.62639819
2364105.757,1311219.536,South Fork Silver Creek Trail,7.26120395,-117.4935319,48.89003587
2356915.629,1305042.939,Sherlock Peak Trail,3.40123716,-117.5243414,48.87387793
2355976.946,1206364.468,Sherry Trail,1.11277922,-117.5435894,48.60386838
2352325.604,1231188.179,Thomas Mountain Trail,1.50593379,-117.5548335,48.67219704
2152382.745,1273078.492,Taylor Ridge Trail,10.5571384,-118.3768569,48.80447732
2134908.356,1255572.752,Stickpin Trail,1.60424005,-118.451176,48.75781019
2136795.142,1205854.736,Sherman Tie Pass Trail,3.90847668,-118.448718,48.62152999
2151096.687,1247652.615,U.S. Mountain,3.30152339,-118.3850143,48.73495299
2463777.328,1085175.138,Whitetail Trail,1.10011764,-117.1201556,48.26023593
2125763.07,1224897.332,Timber Ridge Trail,3.10631308,-118.4922854,48.67445514
2042926.979,1164116.937,Swan Lake Trail,2.10851126,-118.8401288,48.51326727
2427979.904,1329850.576,Slate Creek Trail,4.09087782,-117.2252561,48.93405796
2447908.573,1132959.765,South Skookum Trail,1.27329093,-117.1769593,48.39289707
2358920.173,1211915.964,Springboard Trail,2.54023226,-117.5305776,48.61876296
2190966.465,1261388.188,Thompson Ridge,5.168019,-118.2183369,48.7695188
2134495.409,1221250.801,Wapaloosie Mountain Trail,2.438941,-118.4565694,48.66385515
2461518.376,1316191.615,Thunder Creek Trail,2.19368411,-117.0884261,48.89279093
2447383.261,1271590.987,Pass Creek Pass Trail,7.94233408,-117.1549386,48.77240157
2142326.146,1244643.669,U.S. Spur,2.67029226,-118.4216489,48.72735234
2087804.953,1178188.007,Quartz Hall Tie,1.43228876,-118.6537673,48.54907503
2124631.878,1191352.392,Snow Peak Trail,2.58415264,-118.5004797,48.5826697
2131485.088,814400.2857,Loop Trail,2.89700512,-118.511427,47.54949
1923813.786,601230.4573,Potholes,1.93354631,-119.3646523,46.97643621
1915962.013,824703.8003,Boy Scout,1.31545228,-119.3834313,47.58935848
1929774.672,824393.6732,Deep Lake,1.11606974,-119.3274861,47.58795902
1919393.793,827494.2438,Monument Coulee,2.77179704,-119.3693648,47.59687302
1909052.072,821801.2589,Sun Lakes-Dry Falls,1.49133881,-119.4115905,47.58166737
2416167.592,875692.4738,Esmerelda,1.70285622,-117.3497002,47.69200342
2334067.902,828307.091,Medical Lake Access,2.49729442,-117.6896582,47.57070434
2347585.091,767544.2887,Columbia Plateau Trail State Park,22.69465849,-117.643851,47.40290647
2372186.097,799172.8009,Cheney Wetlands,1.76557147,-117.5397909,47.48706927
2408374.816,869434.0915,Tuffy's Trail,1.52560227,-117.3823173,47.67571042
2384358.204,872883.9938,Trail 100,4.15712747,-117.4791847,47.68772094
2378874.232,883586.7428,Trail 25,4.33421067,-117.4997789,47.71761053
2407115.657,503523.8362,Boyer Park Bike Trail,1.23739698,-117.4449307,46.67339663
2404380.181,843946.8696,High Drive,1.20039522,-117.4025787,47.6063306
2385123.827,865221.0074,TRK 16,1.01528868,-117.4772707,47.66665065
2407090.877,868424.7974,Spokane River Centennial Trail,7.11417176,-117.3876859,47.67308491
2398754.07,816098.4655,James T Slavin Conservation,1.62275199,-117.4297588,47.53065129
2435345.402,840167.2829,Iller Creek Loop Trail,1.8666452,-117.2777956,47.59257861
1975942.096,925793.658,Steamboat Rock,1.35602298,-119.1333262,47.86383072
2481648.762,971196.1721,NE Access,1.95538511,-117.067236,47.9460575
2458015.067,977899.7116,Three Rocks,3.15878324,-117.162403,47.96719212
2484039.274,954688.7942,M8B IEPCO Rd,2.46775991,-117.060429,47.90057216
2480089.128,956147.8409,M8 & Idaho Rd,4.17756593,-117.076256,47.90503821
2457294.972,966363.8592,S. Jackson Rd,1.09187562,-117.1673276,47.93568721
2457340.595,962517.6269,Tallman Road,2.92456008,-117.1678042,47.92514974
2492085.637,839890.4767,East Fork Mica Peak Trail,1.25648557,-117.0481347,47.58524204
2472756.595,951787.7399,Camp Fosseen,1.02948656,-117.1068815,47.89396733
2462570.557,970109.6171,Deer Cr Trail,1.57493695,-117.1451807,47.94533138
2479224.25,952323.0059,Moose Meadows,1.03306069,-117.0804538,47.89466773
2482855.45,950139.6582,East Boundary Road,4.08745825,-117.0660565,47.88825697
2483494.04,944240.2414,Ragged Ridge Saddle,1.76465389,-117.0645035,47.87202675
2490339.002,839596.7725,West Fork Mica Peak Trail,1.56708108,-117.0552569,47.58464694
2489769.815,839709.5633,Ridgeline Trail,1.22362893,-117.0575409,47.58502393
2479744.773,953446.0498,Linder Ridge Road,2.77918651,-117.078136,47.89768104
2455496.764,845780.3305,Marrow Park,1.11611711,-117.1952547,47.60566733
2465591.016,970198.0113,Blanchard Cr Rd,3.36498575,-117.1328552,47.94522079
2480161.174,968794.3522,N. Brickel Ridge,2.11864651,-117.0737241,47.93965817
2466290.683,946076.732,120,1.31742913,-117.1342012,47.87908786
2371787.353,888673.7511,Trail 203,3.05231721,-117.5277658,47.73227966
2368603.422,889517.1586,Trail 204,1.41546952,-117.5405643,47.73491794
2375164.295,883297.1207,Trail 213,1.31042418,-117.5148818,47.71720296
2382307.4,903287.4142,Saint George,3.55856402,-117.4827839,47.77121279
2376366.133,911025.4801,Knothead Valley,4.66499351,-117.5057292,47.79302776
2376652.814,906621.3384,Interpretive,1.65282585,-117.5052439,47.78093497
2372414.273,895871.8514,Osprey Loop,1.02210806,-117.5241173,47.7519312
2374692.869,885222.5391,Trail 212,2.05820483,-117.5164995,47.72252579
2366621.706,894500.8214,Riverside,2.26221806,-117.547853,47.74877232
2481420.282,948237.4225,Quartz Mountain Loop West,1.78203601,-117.0722359,47.88321924
2476559.377,950579.8009,Eagle Crest,1.05399745,-117.091611,47.89021043
2468054.914,966224.9156,Chair 4 Road,3.81713942,-117.1235071,47.93405292
2455815.677,952391.3901,Day Road,2.20313608,-117.1757566,47.89759686
2464129.873,962492.0261,Upper Kit Carson Loop Road,2.15880714,-117.1401488,47.92429051
2460285.848,960020.1975,Middle Kit Carson Loop Road,2.68638169,-117.1562366,47.91796947
2461679.654,952886.3959,West Hay Ridge,1.48385612,-117.1517932,47.89827277
2467860.138,952827.9977,Lower 110,1.36166133,-117.1266368,47.89739132
2486939.7,940875.9122,Ragged Ridge South,2.5147605,-117.0510795,47.86240237
2464674.716,953434.1325,Phil Bolch (Lower 140),1.39419196,-117.1395023,47.89942367
2475336.541,968732.1435,Chair 4 Road North,1.81993791,-117.0933957,47.94006039
2464171.429,956893.5789,Middle 140,1.52071858,-117.1409514,47.90895546
2473606.207,951286.4555,Deadman Creek,3.31936423,-117.1035102,47.89249448
2479283.18,959867.0784,Brickel Cr Road,2.62536763,-117.0788808,47.91531809
2476120.333,956504.4145,Condo Road,3.63152886,-117.0923557,47.90648549
2487785.663,964444.6862,Spirit Lake Road,5.24901839,-117.043432,47.9268367
2485705.8,846991.1644,Quinnamose Loop,1.77878513,-117.0727102,47.6054507
2491010.588,843276.3641,Cross Peak Trail,2.67820467,-117.0518869,47.59464361
2489810.367,849060.1545,Edith Hansen Commemorative Trail,3.32713627,-117.055723,47.61062695
2475607.567,861396.7448,Summit Loop,1.05681422,-117.1110957,47.64609826
2475362.693,857739.3937,Uplands Loop,1.17379767,-117.112725,47.63611084
2487262.78,848319.7459,Mica Peak Trail (Main),4.59264767,-117.0661709,47.60890364
2491114.914,850797.5874,Robert W. Hughes Commemorative Trail,3.80066872,-117.0501318,47.61522888
2488793.079,849299.7495,West Fork Scenic Trail,1.10721565,-117.0598005,47.61140477
2408056.029,906312.8645,Children of the Sun,1.49140677,-117.3776867,47.77675322
2052981.522,271760.5809,Wallulla Horse Trail,4.3787438,-118.8745023,46.06691065
1954036.794,589217.0705,Crab Creek,1.16434114,-119.2443582,46.9422442
1954955.359,589792.081,Frog Lake,1.64035821,-119.2406444,46.94378049
766669.9602,428866.6765,Paradise Point,3.19816969,-123.9680336,46.45671346
2301480.654,1149019.508,Old Timers Horse Trail,9.39381682,-117.7767364,48.45223958
1065616.562,178975.2683,Kiwa,1.40044932,-122.7539577,45.80160046
1086479.266,647401.3062,Nisqually Estuary,1.03796869,-122.7239691,47.08720955
2029899.188,298284.5382,Peninsula Hiking Trail,1.10167532,-118.963387,46.14090144
1175743.502,89667.33096,James Clapp,2.19778826,-122.3142356,45.56456238
746995.4266,484064.2685,Bearberry,1.29617809,-124.0558907,46.60552437
767812.864,421154.6458,Center Road Trail,5.53994292,-123.9621604,46.43572339
2373274.165,771946.2254,Pine Lake Loop,1.21231512,-117.5395253,47.41236998
1955776.853,585794.2542,Marsh Loop,1.18403137,-119.237612,46.93278407
905114.1586,345709.8591,Mainland Center Road Trail,2.72087812,-123.4069154,46.24419892
2376294.769,778083.8426,Bluebird,1.3339662,-117.5264005,47.42887276
1918720.2,468613.2556,Wahluke Walking Trail,2.96883015,-119.3925147,46.61302963
2374127.348,770197.9945,Headquarters,1.8376721,-117.5363473,47.4074928
1925571.396,490437.0954,Wahluke Pond,1.55187311,-119.364004,46.67260036
2380952.988,767223.921,Stubblefield Loop,3.63076617,-117.5092583,47.39863907
2314130.113,1154789.265,Mill Butte,4.09599414,-117.7238331,48.46682995
1283118.335,247965.4832,Snofoot,1.35762064,-121.9061273,46.00458161
1329466.375,141183.5782,Augspurger,2.3944304,-121.7172737,45.71390806
1260813.141,221380.2688,Big Hollow,3.07300061,-121.9919091,45.93056551
1223320.672,328724.4708,Abraham,1.90531309,-122.1480338,46.22283106
1205923.839,289922.1731,Ape Cave,1.30439287,-122.2134212,46.11543143
1219776.25,296102.7289,Beaver Loop,1.19104442,-122.1593233,46.1331886
1307558.5,177555,Weigle Hill,5.59531679,-121.8053773,45.81267533
1311200.5,232422,Tombstone Lake,2.97529328,-121.7946283,45.96328122
1195309.5,161639.5,Silver Star,3.01155694,-122.2440813,45.76308851
1366837.102,377830.2737,5600 Snowmobile,3.02959752,-121.5837258,46.36428794
1370615.006,370352.1224,5603 Snowmobile,5.11649134,-121.5683611,46.34392418
